"0","1471833671.684569"," 33.693935","-117.8474983330"
"0","1471833672.705422"," 33.693932","-117.8474900000"
"0","1471833673.726652"," 33.693927","-117.8474783330"
"0","1471833674.747417"," 33.693932","-117.8474750000"
